,Unnamed: 0,m49_code,country,cpc_code,commodity,year,loss_percentage,food_supply_stage,method_data_collection,Continent
598,636,404,Kenya,1316.0,"Mangoes, guavas and mangosteens",2010,25.0,Whole supply chain,Census,Africa
599,637,418,Lao People's Democratic Republic,1232.0,Cucumbers and gherkins,2008,8.7,Whole supply chain,Modelled Estimates,Asia
600,638,418,Lao People's Democratic Republic,1234.0,Tomatoes,2008,16.9,Whole supply chain,Modelled Estimates,Asia
601,639,418,Lao People's Democratic Republic,1241.9,"Other beans, green",2008,12.2,Whole supply chain,Modelled Estimates,Asia
602,640,419,Latin America and the Caribbean,1359.9,"Other fruits, n.e.c.",2011,10.0,Households,Modelled Estimates,Americas
603,641,419,Latin America and the Caribbean,1359.9,"Other fruits, n.e.c.",2011,12.0,Wholesale,Modelled Estimates,Americas
604,642,419,Latin America and the Caribbean,1359.9,"Other fruits, n.e.c.",2011,20.0,Farm,Modelled Estimates,Americas
605,643,419,Latin America and the Caribbean,1359.9,"Other fruits, n.e.c.",2011,10.0,Farm,Modelled Estimates,Americas
606,644,419,Latin America and the Caribbean,1359.9,"Other fruits, n.e.c.",2011,20.0,Processing,Modelled Estimates,Americas
607,645,484,Mexico,1234.0,Tomatoes,2016,7.6,Wholesale,Expert Opinion,Americas
608,646,484,Mexico,1234.0,Tomatoes,2016,10.3,Harvest,Expert Opinion,Americas
609,648,484,Mexico,1232.0,Cucumbers and gherkins,2015,45.5,Whole supply chain,Survey,Americas
610,649,484,Mexico,1229.0,Cantaloupes and other melons,2013,41.2,Whole supply chain,Rapid Assessment,Americas
611,650,484,Mexico,1233.0,Eggplants (aubergines),2013,49.1,Whole supply chain,Rapid Assessment,Americas
612,651,484,Mexico,1234.0,Tomatoes,2013,17.8,Whole supply chain,Rapid Assessment,Americas
613,652,484,Mexico,1234.0,Tomatoes,2013,28.9,Whole supply chain,Rapid Assessment,Americas
614,653,484,Mexico,1235.0,"Pumpkins, squash and gourds",2013,14.7,Whole supply chain,Rapid Assessment,Americas
615,654,484,Mexico,1251.0,Carrots and turnips,2013,19.0,Whole supply chain,Rapid Assessment,Americas
616,655,484,Mexico,1252.0,Green garlic,2013,21.4,Whole supply chain,Rapid Assessment,Americas
617,656,484,Mexico,1253.01,"Onions and shallots, green",2013,32.1,Whole supply chain,Rapid Assessment,Americas
618,657,484,Mexico,1317.0,Papayas,2013,22.8,Whole supply chain,Rapid Assessment,Americas
619,658,484,Mexico,1318.0,Pineapples,2013,32.8,Whole supply chain,Rapid Assessment,Americas
620,659,484,Mexico,1322.0,Lemons and limes,2013,33.4,Whole supply chain,Rapid Assessment,Americas
621,660,484,Mexico,1323.0,Oranges,2013,23.2,Whole supply chain,Rapid Assessment,Americas
622,661,484,Mexico,1330.0,Grapes,2013,45.5,Whole supply chain,Rapid Assessment,Americas
623,681,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,10.3,Wholesale,Survey,Asia
624,682,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,4.2,Farm,Survey,Asia
625,683,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,9.2,Trader,Survey,Asia
626,684,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,10.7,Retail,Survey,Asia
627,685,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,34.4,Whole supply chain,Survey,Asia
628,686,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,9.2,Trader,Survey,Asia
629,687,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,10.3,Wholesale,Survey,Asia
630,688,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,10.7,Retail,Survey,Asia
631,689,50,Bangladesh,1213.0,Cauliflowers and broccoli,2010,4.2,Farm,Survey,Asia
632,690,50,Bangladesh,1232.0,Cucumbers and gherkins,2010,4.7,Retail,Survey,Asia
633,691,50,Bangladesh,1232.0,Cucumbers and gherkins,2010,10.7,Wholesale,Survey,Asia
634,692,50,Bangladesh,1232.0,Cucumbers and gherkins,2010,4.5,Trader,Survey,Asia
635,693,50,Bangladesh,1232.0,Cucumbers and gherkins,2010,7.2,Farm,Survey,Asia
636,694,50,Bangladesh,1232.0,Cucumbers and gherkins,2010,27.1,Whole supply chain,Survey,Asia
637,695,50,Bangladesh,1232.0,Cucumbers and gherkins,2010,4.5,Trader,Survey,Asia
638,696,50,Bangladesh,1232.0,Cucumbers and gherkins,2010,10.7,Wholesale,Survey,Asia
639,697,50,Bangladesh,1232.0,Cucumbers and gherkins,2010,7.2,Farm,Survey,Asia
640,698,50,Bangladesh,1233.0,Eggplants (aubergines),2010,7.4,Trader,Survey,Asia
641,699,50,Bangladesh,1233.0,Eggplants (aubergines),2010,7.4,Trader,Survey,Asia
642,700,50,Bangladesh,1233.0,Eggplants (aubergines),2010,6.6,Retail,Survey,Asia
643,701,50,Bangladesh,1233.0,Eggplants (aubergines),2010,6.9,Farm,Survey,Asia
644,702,50,Bangladesh,1233.0,Eggplants (aubergines),2010,6.9,Farm,Survey,Asia
645,703,50,Bangladesh,1233.0,Eggplants (aubergines),2010,6.4,Retail,Survey,Asia
646,704,50,Bangladesh,1233.0,Eggplants (aubergines),2010,29.4,Whole supply chain,Survey,Asia
647,705,50,Bangladesh,1233.0,Eggplants (aubergines),2010,8.4,Wholesale,Survey,Asia
648,706,50,Bangladesh,1233.0,Eggplants (aubergines),2010,8.4,Wholesale,Survey,Asia
649,709,50,Bangladesh,1234.0,Tomatoes,2010,8.0,Wholesale,Survey,Asia
650,711,50,Bangladesh,1234.0,Tomatoes,2010,9.1,Trader,Survey,Asia
651,713,50,Bangladesh,1234.0,Tomatoes,2010,6.9,Farm,Survey,Asia
652,714,50,Bangladesh,1234.0,Tomatoes,2010,8.9,Retail,Survey,Asia
653,715,50,Bangladesh,1234.0,Tomatoes,2010,32.9,Whole supply chain,Survey,Asia
654,717,50,Bangladesh,1239.01,Okra,2010,10.7,Retail,Survey,Asia
655,718,50,Bangladesh,1239.01,Okra,2010,4.2,Farm,Survey,Asia
656,719,50,Bangladesh,1239.01,Okra,2010,4.9,Wholesale,Survey,Asia
657,720,50,Bangladesh,1239.01,Okra,2010,10.3,Wholesale,Survey,Asia
658,722,50,Bangladesh,1239.01,Okra,2010,9.8,Trader,Survey,Asia
659,723,50,Bangladesh,1239.01,Okra,2010,32.3,Whole supply chain,Survey,Asia
660,726,50,Bangladesh,1239.01,Okra,2010,9.4,Farm,Survey,Asia
661,727,50,Bangladesh,1239.01,Okra,2010,8.3,Retail,Survey,Asia
662,728,50,Bangladesh,1239.01,Okra,2010,9.2,Trader,Survey,Asia
663,731,50,Bangladesh,1312.0,Bananas,2010,7.7,Farm,Survey,Asia
664,732,50,Bangladesh,1312.0,Bananas,2010,3.2,Retail,Survey,Asia
665,733,50,Bangladesh,1312.0,Bananas,2010,5.1,Trader,Survey,Asia
666,734,50,Bangladesh,1312.0,Bananas,2010,3.2,Retail,Survey,Asia
667,735,50,Bangladesh,1312.0,Bananas,2010,7.7,Farm,Survey,Asia
668,736,50,Bangladesh,1312.0,Bananas,2010,5.1,Trader,Survey,Asia
669,737,50,Bangladesh,1312.0,Bananas,2010,8.6,Wholesale,Survey,Asia
670,738,50,Bangladesh,1312.0,Bananas,2010,4.7,Retail,Survey,Asia
671,739,50,Bangladesh,1312.0,Bananas,2010,24.6,Whole supply chain,Survey,Asia
672,740,50,Bangladesh,1312.0,Bananas,2010,8.6,Wholesale,Survey,Asia
673,744,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,27.4,Whole supply chain,Survey,Asia
674,745,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,8.0,Trader,Survey,Asia
675,748,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,7.0,Retail,Survey,Asia
676,749,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,4.0,Farm,Survey,Asia
677,750,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,7.0,Retail,Survey,Asia
678,751,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,8.0,Wholesale,Survey,Asia
679,752,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,8.0,Trader,Survey,Asia
680,753,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,8.0,Wholesale,Survey,Asia
681,755,50,Bangladesh,1316.0,"Mangoes, guavas and mangosteens",2010,4.0,Farm,Survey,Asia
682,756,50,Bangladesh,1317.0,Papayas,2010,12.2,Wholesale,Survey,Asia
683,757,50,Bangladesh,1317.0,Papayas,2010,12.2,Wholesale,Survey,Asia
684,758,50,Bangladesh,1317.0,Papayas,2010,6.1,Farm,Survey,Asia
685,759,50,Bangladesh,1317.0,Papayas,2010,7.9,Retail,Survey,Asia
686,760,50,Bangladesh,1317.0,Papayas,2010,7.9,Retail,Survey,Asia
687,761,50,Bangladesh,1317.0,Papayas,2010,6.1,Farm,Survey,Asia
688,762,50,Bangladesh,1317.0,Papayas,2010,13.7,Trader,Survey,Asia
689,763,50,Bangladesh,1317.0,Papayas,2010,39.9,Whole supply chain,Survey,Asia
690,764,50,Bangladesh,1317.0,Papayas,2010,13.7,Trader,Survey,Asia
691,765,50,Bangladesh,1318.0,Pineapples,2010,14.1,Wholesale,Survey,Asia
692,766,50,Bangladesh,1318.0,Pineapples,2010,10.4,Farm,Survey,Asia
693,767,50,Bangladesh,1318.0,Pineapples,2010,10.4,Farm,Survey,Asia
694,768,50,Bangladesh,1318.0,Pineapples,2010,11.6,Trader,Survey,Asia
695,769,50,Bangladesh,1318.0,Pineapples,2010,11.6,Trader,Survey,Asia
696,770,50,Bangladesh,1318.0,Pineapples,2010,7.0,Retail,Survey,Asia
697,771,50,Bangladesh,1318.0,Pineapples,2010,43.0,Whole supply chain,Survey,Asia
698,772,50,Bangladesh,1318.0,Pineapples,2010,14.1,Wholesale,Survey,Asia
699,773,50,Bangladesh,1318.0,Pineapples,2010,7.0,Retail,Survey,Asia
700,774,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.1,Retail,Survey,Asia
701,777,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,6.1,Wholesale,Survey,Asia
702,779,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.1,Trader,Survey,Asia
703,780,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,6.1,Wholesale,Survey,Asia
704,781,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,24.9,Whole supply chain,Survey,Asia
705,782,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,8.5,Farm,Survey,Asia
706,784,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.1,Trader,Survey,Asia
707,785,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.1,Retail,Survey,Asia
708,786,50,Bangladesh,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,8.5,Farm,Survey,Asia
709,789,50,Bangladesh,1323.0,Oranges,2010,5.2,Farm,Survey,Asia
710,790,50,Bangladesh,1323.0,Oranges,2010,23.6,Whole supply chain,Survey,Asia
711,791,50,Bangladesh,1323.0,Oranges,2010,4.0,Wholesale,Survey,Asia
712,792,50,Bangladesh,1323.0,Oranges,2010,8.7,Retail,Survey,Asia
713,793,50,Bangladesh,1323.0,Oranges,2010,5.7,Trader,Survey,Asia
714,795,50,Bangladesh,1323.0,Oranges,2010,4.0,Wholesale,Survey,Asia
715,796,50,Bangladesh,1323.0,Oranges,2010,5.2,Farm,Survey,Asia
716,797,50,Bangladesh,1323.0,Oranges,2010,8.7,Retail,Survey,Asia
717,799,50,Bangladesh,1323.0,Oranges,2010,5.7,Trader,Survey,Asia
718,800,50,Bangladesh,1317.0,Papayas,2008,39.9,Whole supply chain,Survey,Asia
719,801,50,Bangladesh,1318.0,Pineapples,2008,43.0,Whole supply chain,Survey,Asia
720,802,51,Armenia,1234.0,Tomatoes,2013,3.0,Farm,Survey,Asia
721,803,51,Armenia,1234.0,Tomatoes,2013,1.0,Households,Survey,Asia
722,804,51,Armenia,1234.0,Tomatoes,2013,2.0,Farm,Survey,Asia
723,805,51,Armenia,1234.0,Tomatoes,2013,3.0,Processing,Survey,Asia
724,806,51,Armenia,1234.0,Tomatoes,2013,2.0,Wholesale,Survey,Asia
725,807,51,Armenia,1341.0,Apples,2013,6.0,Processing,Survey,Asia
726,808,51,Armenia,1341.0,Apples,2013,2.0,Wholesale,Survey,Asia
727,809,51,Armenia,1341.0,Apples,2013,5.0,Farm,Survey,Asia
728,810,51,Armenia,1341.0,Apples,2013,4.0,Farm,Survey,Asia
729,811,51,Armenia,1341.0,Apples,2013,1.0,Households,Survey,Asia
730,812,51,Armenia,1234.0,Tomatoes,2009,26.0,Processing,Survey,Asia
731,813,51,Armenia,1234.0,Tomatoes,2009,11.0,Households,Survey,Asia
732,814,51,Armenia,1234.0,Tomatoes,2009,18.0,Wholesale,Survey,Asia
733,815,51,Armenia,1234.0,Tomatoes,2009,18.0,Storage,Survey,Asia
734,816,51,Armenia,1234.0,Tomatoes,2009,27.0,Farm,Survey,Asia
735,817,51,Armenia,1341.0,Apples,2009,4.0,Households,Survey,Asia
736,818,51,Armenia,1341.0,Apples,2009,47.0,Farm,Survey,Asia
737,819,51,Armenia,1341.0,Apples,2009,24.0,Processing,Survey,Asia
738,820,51,Armenia,1341.0,Apples,2009,17.0,Storage,Survey,Asia
739,821,51,Armenia,1341.0,Apples,2009,8.0,Wholesale,Survey,Asia
740,822,512,Oman,1232.0,Cucumbers and gherkins,2011,35.0,Harvest,No Data Collection Specified,Asia
741,823,524,Nepal,1323.0,Oranges,2013,5.0,Storage,Survey,Asia
742,824,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2013,5.0,Storage,Case Study,Asia
743,825,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,1.5,Harvest,Case Study,Asia
744,826,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,1.0,Retail,Case Study,Asia
745,827,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,7.0,Harvest,Case Study,Asia
746,828,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,1.8,Wholesale,Case Study,Asia
747,829,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,0.6,Processing,Case Study,Asia
748,830,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,5.0,Wholesale,Case Study,Asia
749,831,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,2.5,Harvest,Case Study,Asia
750,832,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,4.5,Harvest,Case Study,Asia
751,833,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,5.5,Harvest,Case Study,Asia
752,834,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,2.5,Harvest,Case Study,Asia
753,835,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,25.0,Transport,Case Study,Asia
754,836,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,5.5,Harvest,Case Study,Asia
755,837,524,Nepal,1324.0,"Tangerines, mandarins, clementines",2011,40.1,Storage,Case Study,Asia
756,838,566,Nigeria,1231.0,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2010,12.0,Harvest,Survey,Africa
757,839,566,Nigeria,1231.0,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2010,15.0,Transport,Survey,Africa
758,840,566,Nigeria,1231.0,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2010,10.0,Transport,Survey,Africa
759,843,566,Nigeria,1234.0,Tomatoes,2010,20.0,Harvest,Survey,Africa
760,844,566,Nigeria,1234.0,Tomatoes,2010,28.0,Transport,Survey,Africa
761,845,566,Nigeria,1313.0,Plantains and cooking bananas,2010,26.0,Farm,Survey,Africa
762,846,578,Norway,1242.0,"Peas, green",2017,2.0,Harvest,Survey,Europe
763,847,578,Norway,1242.0,"Peas, green",2017,1.0,Pre-harvest,Survey,Europe
764,848,578,Norway,1242.0,"Peas, green",2017,5.5,Processing,Survey,Europe
765,849,578,Norway,1251.0,Carrots and turnips,2017,6.8,Farm,Survey,Europe
766,850,578,Norway,1251.0,Carrots and turnips,2017,17.7,Harvest,Survey,Europe
767,851,578,Norway,1251.0,Carrots and turnips,2017,1.6,Storage,Survey,Europe
768,852,578,Norway,1251.0,Carrots and turnips,2017,4.6,Harvest,Crop Cutting Field Experiment,Europe
769,853,578,Norway,1253.01,"Onions and shallots, green",2017,8.4,Farm,Survey,Europe
770,854,578,Norway,1253.01,"Onions and shallots, green",2017,7.5,Processing,Survey,Europe
771,855,578,Norway,1253.01,"Onions and shallots, green",2017,0.9,Harvest,Survey,Europe
772,856,578,Norway,1251.0,Carrots and turnips,2013,1.6,Farm,Case Study,Europe
773,857,578,Norway,1251.0,Carrots and turnips,2013,18.0,Whole supply chain,Survey,Europe
774,858,578,Norway,1253.01,"Onions and shallots, green",2013,13.3,Storage,Case Study,Europe
775,859,578,Norway,1253.01,"Onions and shallots, green",2013,8.0,Whole supply chain,Survey,Europe
776,860,578,Norway,1251.0,Carrots and turnips,2012,1.6,Farm,Case Study,Europe
777,861,578,Norway,1251.0,Carrots and turnips,2012,18.0,Whole supply chain,Survey,Europe
778,862,578,Norway,1253.01,"Onions and shallots, green",2012,8.0,Whole supply chain,Survey,Europe
779,863,578,Norway,1253.01,"Onions and shallots, green",2012,13.3,Storage,Case Study,Europe
780,864,578,Norway,1251.0,Carrots and turnips,2011,18.0,Whole supply chain,Survey,Europe
781,865,578,Norway,1251.0,Carrots and turnips,2011,1.6,Farm,Case Study,Europe
782,866,578,Norway,1253.01,"Onions and shallots, green",2011,8.0,Whole supply chain,Survey,Europe
783,867,578,Norway,1253.01,"Onions and shallots, green",2011,13.3,Storage,Case Study,Europe
784,868,586,Pakistan,1324.0,"Tangerines, mandarins, clementines",2015,11.2,Wholesale,No Data Collection Specified,Asia
785,869,586,Pakistan,1324.0,"Tangerines, mandarins, clementines",2015,32.4,Harvest,No Data Collection Specified,Asia
786,870,586,Pakistan,1324.0,"Tangerines, mandarins, clementines",2015,1.4,Retail,No Data Collection Specified,Asia
787,871,586,Pakistan,1346.0,Plums and sloes,2013,21.5,Retail,Survey,Asia
788,872,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2012,35.0,Whole supply chain,Expert Opinion,Asia
789,873,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2012,5.0,Farm,Field Trial/Experimental Design,Asia
790,874,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2012,5.0,Farm,Field Trial/Experimental Design,Asia
791,875,586,Pakistan,1330.0,Grapes,2011,2.0,Farm,No Data Collection Specified,Asia
792,876,586,Pakistan,1330.0,Grapes,2011,6.5,Retail,No Data Collection Specified,Asia
793,877,586,Pakistan,1330.0,Grapes,2011,4.8,Harvest,No Data Collection Specified,Asia
794,878,586,Pakistan,1330.0,Grapes,2011,5.2,Transport,No Data Collection Specified,Asia
795,879,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,1.8,Storage,Field Trial/Experimental Design,Asia
796,880,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,4.5,Storage,Field Trial/Experimental Design,Asia
797,881,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,4.0,Storage,Field Trial/Experimental Design,Asia
798,882,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,3.3,Storage,Field Trial/Experimental Design,Asia
799,883,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,3.0,Storage,Field Trial/Experimental Design,Asia
800,884,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,5.0,Storage,Field Trial/Experimental Design,Asia
801,885,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,3.0,Storage,Field Trial/Experimental Design,Asia
802,886,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,4.0,Storage,Field Trial/Experimental Design,Asia
803,887,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,3.5,Storage,Field Trial/Experimental Design,Asia
804,888,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,4.0,Storage,Field Trial/Experimental Design,Asia
805,889,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,5.5,Storage,Field Trial/Experimental Design,Asia
806,890,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,2.7,Storage,Field Trial/Experimental Design,Asia
807,891,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,1.5,Storage,Field Trial/Experimental Design,Asia
808,892,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,3.0,Storage,Field Trial/Experimental Design,Asia
809,893,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,4.0,Storage,Field Trial/Experimental Design,Asia
810,894,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,4.5,Storage,Field Trial/Experimental Design,Asia
811,895,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,3.0,Storage,Field Trial/Experimental Design,Asia
812,896,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2010,2.5,Storage,Field Trial/Experimental Design,Asia
813,897,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,5.0,Storage,Field Trial/Experimental Design,Asia
814,898,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,4.5,Storage,Field Trial/Experimental Design,Asia
815,899,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,1.5,Storage,Field Trial/Experimental Design,Asia
816,900,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,4.0,Storage,Field Trial/Experimental Design,Asia
817,901,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,3.0,Storage,Field Trial/Experimental Design,Asia
818,902,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,2.7,Storage,Field Trial/Experimental Design,Asia
819,903,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,3.3,Storage,Field Trial/Experimental Design,Asia
820,904,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,3.0,Storage,Field Trial/Experimental Design,Asia
821,905,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,2.5,Storage,Field Trial/Experimental Design,Asia
822,906,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,4.0,Storage,Field Trial/Experimental Design,Asia
823,907,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,4.0,Storage,Field Trial/Experimental Design,Asia
824,908,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,5.5,Storage,Field Trial/Experimental Design,Asia
825,909,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,3.0,Storage,Field Trial/Experimental Design,Asia
826,910,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,3.0,Storage,Field Trial/Experimental Design,Asia
827,911,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,1.8,Storage,Field Trial/Experimental Design,Asia
828,912,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,4.5,Storage,Field Trial/Experimental Design,Asia
829,913,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,3.5,Storage,Field Trial/Experimental Design,Asia
830,914,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2009,4.0,Storage,Field Trial/Experimental Design,Asia
831,915,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,4.0,Storage,Field Trial/Experimental Design,Asia
832,916,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,1.8,Storage,Field Trial/Experimental Design,Asia
833,917,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,4.0,Storage,Field Trial/Experimental Design,Asia
834,918,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,1.5,Storage,Field Trial/Experimental Design,Asia
835,919,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,4.0,Storage,Field Trial/Experimental Design,Asia
836,920,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,3.0,Storage,Field Trial/Experimental Design,Asia
837,921,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,3.0,Storage,Field Trial/Experimental Design,Asia
838,922,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,3.0,Storage,Field Trial/Experimental Design,Asia
839,923,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,5.5,Storage,Field Trial/Experimental Design,Asia
840,924,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,2.7,Storage,Field Trial/Experimental Design,Asia
841,925,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,2.5,Storage,Field Trial/Experimental Design,Asia
842,926,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,3.3,Storage,Field Trial/Experimental Design,Asia
843,927,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,4.5,Storage,Field Trial/Experimental Design,Asia
844,928,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,3.5,Storage,Field Trial/Experimental Design,Asia
845,929,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,3.0,Storage,Field Trial/Experimental Design,Asia
846,930,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,4.5,Storage,Field Trial/Experimental Design,Asia
847,931,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,4.0,Storage,Field Trial/Experimental Design,Asia
848,932,586,Pakistan,1316.0,"Mangoes, guavas and mangosteens",2008,5.0,Storage,Field Trial/Experimental Design,Asia
849,938,600,Paraguay,1354.0,Strawberries,2013,11.5,Storage,No Data Collection Specified,Americas
850,939,600,Paraguay,1354.0,Strawberries,2013,12.0,Storage,No Data Collection Specified,Americas
851,940,608,Philippines,1317.0,Papayas,2012,9.2,Wholesale,No Data Collection Specified,Asia
852,941,608,Philippines,1214.0,Lettuce and chicory,2011,11.5,Wholesale,Survey,Asia
853,942,608,Philippines,1234.0,Tomatoes,2011,10.8,Wholesale,Survey,Asia
854,943,608,Philippines,1317.0,Papayas,2011,15.3,Wholesale,Survey,Asia
855,944,608,Philippines,1317.0,Papayas,2011,13.0,Transport,Survey,Asia
856,945,608,Philippines,1317.0,Papayas,2011,8.9,Transport,Survey,Asia
857,946,608,Philippines,1317.0,Papayas,2011,2.5,Transport,Survey,Asia
858,947,608,Philippines,1317.0,Papayas,2011,15.7,Transport,Survey,Asia
859,948,624,Guinea-Bissau,1313.0,Plantains and cooking bananas,2013,35.0,Whole supply chain,No Data Collection Specified,Africa
860,949,646,Rwanda,1234.0,Tomatoes,2010,4.9,Farm,Case Study,Africa
861,950,646,Rwanda,1234.0,Tomatoes,2010,10.6,Wholesale,Case Study,Africa
862,951,646,Rwanda,1234.0,Tomatoes,2010,10.6,Retail,Case Study,Africa
863,952,646,Rwanda,1312.0,Bananas,2010,7.4,Farm,Case Study,Africa
864,953,646,Rwanda,1312.0,Bananas,2010,15.1,Retail,Case Study,Africa
865,954,646,Rwanda,1312.0,Bananas,2010,15.1,Wholesale,Case Study,Africa
866,955,646,Rwanda,1318.0,Pineapples,2010,11.5,Wholesale,Case Study,Africa
867,956,646,Rwanda,1318.0,Pineapples,2010,5.9,Farm,Case Study,Africa
868,957,646,Rwanda,1318.0,Pineapples,2010,11.5,Retail,Case Study,Africa
869,958,646,Rwanda,1312.0,Bananas,2009,7.4,Retail,Survey,Africa
870,959,646,Rwanda,1312.0,Bananas,2009,34.1,Wholesale,Survey,Africa
